   9.5000000e+01   0.0000000e+00   3.5901176e-02   1.0000000e+00
   1.6600000e+02   0.0000000e+00   1.8649382e-03   8.1502585e-01
   2.3800000e+02   0.0000000e+00   1.4932768e-04   5.5273216e-01
   4.7500000e+02   0.0000000e+00   4.2771923e-08   1.5460112e-01
   9.5100000e+02   0.0000000e+00   4.4068399e-15   1.2198876e-02
   1.6640000e+03   0.0000000e+00   2.4640988e-25   2.8408642e-04
   2.3770000e+03   0.0000000e+00   1.7303574e-35   6.9129382e-06
   4.7540000e+03   0.0000000e+00   1.5474946e-68   3.4732917e-11
   9.5080000e+03   0.0000000e+00  2.4307293e-135   1.1211486e-21
   2.3769000e+04   0.0000000e+00   0.0000000e+00   4.2149225e-53
