   9.5000000e+01   7.6000000e-02   2.6274153e-01   1.0000000e+00
   1.6600000e+02   2.9000000e-02   7.1856289e-02   1.0000000e+00
   2.3800000e+02   8.0000000e-03   1.5647307e-02   1.0000000e+00
   4.7500000e+02   0.0000000e+00   3.1490177e-04   5.6650991e-01
   9.5100000e+02   0.0000000e+00   1.1066997e-07   1.6107055e-01
   1.6640000e+03   0.0000000e+00   6.8601910e-13   2.4772316e-02
   2.3770000e+03   0.0000000e+00   8.0773362e-18   3.8613075e-03
   4.7540000e+03   0.0000000e+00   2.7626958e-34   8.5386242e-06
   9.5080000e+03   0.0000000e+00   5.1733969e-67   5.2612828e-11
   2.3769000e+04   0.0000000e+00  1.1156233e-164   1.8243284e-26
