   9.5000000e+01   3.2900000e-01   1.0000000e+00   1.0000000e+00
   1.6600000e+02   2.3200000e-01   7.9434904e-01   1.0000000e+00
   2.3800000e+02   1.4400000e-01   5.5424861e-01   1.0000000e+00
   4.7500000e+02   3.6000000e-02   1.7032827e-01   1.0000000e+00
   9.5100000e+02   3.0000000e-03   1.7279841e-02   9.8234423e-01
   1.6640000e+03   0.0000000e+00   5.7544141e-04   5.7723202e-01
   2.3770000e+03   0.0000000e+00   1.7879890e-05   3.3957225e-01
   4.7540000e+03   0.0000000e+00   3.9778011e-10   5.8383611e-02
   9.5080000e+03   0.0000000e+00   2.1601080e-19   1.7883784e-03
   2.3769000e+04   0.0000000e+00   8.9526003e-47   6.3867653e-08
