   1.0900000e+02   8.4200000e-01   1.0000000e+00
   1.9100000e+02   7.8830000e-01   1.0000000e+00
   2.7300000e+02   7.3770000e-01   1.0000000e+00
   5.4600000e+02   6.5360000e-01   1.0000000e+00
   1.0910000e+03   5.3870000e-01   1.0000000e+00
   1.9100000e+03   4.5710000e-01   1.0000000e+00
   2.7290000e+03   4.0750000e-01   1.0000000e+00
   5.4570000e+03   3.1390000e-01   1.0000000e+00
   1.0915000e+04   2.3570000e-01   1.0000000e+00
   2.7287000e+04   7.3900000e-02   3.8698440e-01
