   8.4000000e+01   6.1750000e-01   1.0000000e+00
   1.4600000e+02   5.0110000e-01   1.0000000e+00
   2.0900000e+02   4.2300000e-01   1.0000000e+00
   4.1800000e+02   2.5210000e-01   1.0000000e+00
   8.3500000e+02   1.0670000e-01   1.0000000e+00
   1.4620000e+03   3.3200000e-02   6.2032148e-01
   2.0890000e+03   9.3000000e-03   3.7610674e-01
   4.1770000e+03   2.0000000e-04   7.1579381e-02
   8.3550000e+03   0.0000000e+00   2.6722369e-03
   2.0887000e+04   0.0000000e+00   1.6989905e-07
