   9.5000000e+01   6.6810000e-01   1.0000000e+00
   1.6600000e+02   5.6860000e-01   1.0000000e+00
   2.3800000e+02   4.9170000e-01   1.0000000e+00
   4.7500000e+02   3.2280000e-01   1.0000000e+00
   9.5100000e+02   1.6090000e-01   7.6472270e-01
   1.6640000e+03   6.0700000e-02   3.7321768e-01
   2.3770000e+03   2.4600000e-02   1.8222929e-01
   4.7540000e+03   1.1000000e-03   1.7007594e-02
   9.5080000e+03   0.0000000e+00   1.5709175e-04
   2.3769000e+04   0.0000000e+00   1.6947505e-10
