   1.0900000e+02   6.3290000e-01   1.0000000e+00
   1.9100000e+02   5.2350000e-01   1.0000000e+00
   2.7300000e+02   4.4660000e-01   1.0000000e+00
   5.4600000e+02   2.8100000e-01   1.0000000e+00
   1.0910000e+03   1.2140000e-01   6.0263889e-01
   1.9100000e+03   3.8900000e-02   2.4616983e-01
   2.7290000e+03   1.5700000e-02   1.0066550e-01
   5.4570000e+03   2.0000000e-04   5.2441414e-03
   1.0915000e+04   0.0000000e+00   1.5564002e-05
   2.7287000e+04   0.0000000e+00   5.9511307e-13
