eMoR eRoS sizes
1.07260604096071 1.04654045776985 100
1.05056648707707 1.0324299258782 200
1.03451252955735 1.02182595349621 500
1.02314398346073 1.0153140735258 1000
1.01760533399736 1.01301915012062 2000
1.01229417088385 1.00927719910975 5000
1.00946904934007 1.00771024562358 10000
1.00793022096508 1.00699077690158 20000
1.00705442171051 1.00666596430218 50000
1.00674444853291 1.00645046666568 1e+05
1.00630285039408 1.00623788408703 2e+05
1.00615353502356 1.00619303578701 5e+05
